timestamp,content,status,eventType,loglevel,k8s.namespace.name,dt.entity.cloud_application_namespace,dt.entity.cloud_application_instance,dt.kubernetes.event.reason,dt.events.root_cause_relevant,k8s.pod.uid,dt.kubernetes.workload.kind,log.source,dt.event.group_label,dt.source_entity,dt.kubernetes.cluster.name,dt.kubernetes.workload.name,k8s.pod.name,dt.kubernetes.event.involved_object.name,dt.entity.kubernetes_cluster,dt.entity.cloud_application,dt.kubernetes.event.involved_object.kind,dt.entity.kubernetes_node,dt.kubernetes.node.name,dt.kubernetes.node.system_uuid,dt.entity.process_group,process.technology,dt.process.name,dt.entity.process_group_instance,dt.host_group.id,host.name,dt.entity.host,k8s.replicaset.name,k8s.replicaset.uid
1/26/2023 10:02,"com.edwardjones.framework.content.exception.ContentFrameworkSystemException: Unexpected error occurred when attempting to check in content item.
	at sun.reflect.GeneratedConstructorAccessor1124.newInstance(Unknown Source)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:423)
	at com.edwardjones.framework.aspect.ServiceExceptionHandlingAdvice.getNewThrowable(ServiceExceptionHandlingAdvice.java:182)
	at com.edwardjones.framework.aspect.ServiceExceptionHandlingAdvice.invoke(ServiceExceptionHandlingAdvice.java:80)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:172)
	at org.springframework.aop.framework.adapter.ThrowsAdviceInterceptor.invoke(ThrowsAdviceInterceptor.java:124)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:172)
	at com.edwardjones.framework.aspect.EnterExitAdvice.invoke(EnterExitAdvice.java:65)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:172)
	Truncated. see log file for complete stacktrace",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/contentFwkSvcA-phx/servers/m96contentFwkSvcA/logs/server.log,,PROCESS_GROUP_INSTANCE-71BBB5E1546AE39E,,,,,,,,,,,PROCESS_GROUP-D0ED8A26FD4ABB97,"Java, Oracle WebLogic",WebLogic contentFwkSvcA-phx contentFwkSvcACluster PHX_PROD_wls90,PROCESS_GROUP_INSTANCE-71BBB5E1546AE39E,PHX_PROD_wls90,tlpaweb-96.edj.ad.edwardjones.com PHX_PROD_wls90,HOST-D3EBD2776972B227,,
1/26/2023 10:02,"com.edwardjones.framework.content.exception.ContentFrameworkSystemException: Unexpected error occurred when attempting to check in content item.
	at sun.reflect.GeneratedConstructorAccessor1124.newInstance(Unknown Source)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:423)
	at com.edwardjones.framework.aspect.ServiceExceptionHandlingAdvice.getNewThrowable(ServiceExceptionHandlingAdvice.java:182)
	at com.edwardjones.framework.aspect.ServiceExceptionHandlingAdvice.invoke(ServiceExceptionHandlingAdvice.java:80)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:172)
	at org.springframework.aop.framework.adapter.ThrowsAdviceInterceptor.invoke(ThrowsAdviceInterceptor.java:124)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:172)
	at com.edwardjones.framework.aspect.EnterExitAdvice.invoke(EnterExitAdvice.java:65)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:172)
	at org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:204)
	at com.sun.proxy.$Proxy984.updateContent(Unknown Source)
	at sun.reflect.GeneratedMethodAccessor1292.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at com.edwardjones.framework.business.services.proxy.RemotableServiceDynamicProxy.invoke(RemotableServiceDynamicProxy.java:140)
	at com.sun.proxy.$Proxy995.updateContent(Unknown Source)
	at com.edwardjones.framework.content.services.update.synchronous.remote.ejb.SynchronousUpdateContentServiceMessageBean.onMessage(SynchronousUpdateContentServiceMessageBean.java:102)
	at weblogic.ejb.container.internal.MDListener.execute(MDListener.java:438)
	at weblogic.ejb.container.internal.MDListener.transactionalOnMessage(MDListener.java:361)
	at weblogic.ejb.container.internal.MDListener.onMessage(MDListener.java:297)
	at weblogic.jms.client.JMSSession.onMessage(JMSSession.java:5107)
	at weblogic.jms.client.JMSSession.execute(JMSSession.java:4778)
	at weblogic.jms.client.JMSSession.executeMessage(JMSSession.java:4173)
	at weblogic.jms.client.JMSSession.access$000(JMSSession.java:127)
	at weblogic.jms.client.JMSSession$UseForRunnable.run(JMSSession.java:5632)
	at weblogic.work.SelfTuningWorkManagerImpl$WorkAdapterImpl.run(SelfTuningWorkManagerImpl.java:681)
	at weblogic.invocation.ComponentInvocationContextManager._runAs(ComponentInvocationContextManager.java:352)
	at weblogic.invocation.ComponentInvocationContextManager.runAs(ComponentInvocationContextManager.java:337)
	at weblogic.work.LivePartitionUtility.doRunWorkUnderContext(LivePartitionUtility.java:57)
	at weblogic.work.PartitionUtility.runWorkUnderContext(PartitionUtility.java:41)
	at weblogic.work.SelfTuningWorkManagerImpl.runWorkUnderContext(SelfTuningWorkManagerImpl.java:655)
	at weblogic.work.ExecuteThread.execute(ExecuteThread.java:420)
	at weblogic.work.ExecuteThread.run(ExecuteThread.java:360)",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/contentFwkSvcA-phx/servers/m96contentFwkSvcA/logs/server.log,,PROCESS_GROUP_INSTANCE-71BBB5E1546AE39E,,,,,,,,,,,PROCESS_GROUP-D0ED8A26FD4ABB97,"Java, Oracle WebLogic",WebLogic contentFwkSvcA-phx contentFwkSvcACluster PHX_PROD_wls90,PROCESS_GROUP_INSTANCE-71BBB5E1546AE39E,PHX_PROD_wls90,tlpaweb-96.edj.ad.edwardjones.com PHX_PROD_wls90,HOST-D3EBD2776972B227,,
1/26/2023 10:02,com.edwardjones.framework.content.exception.ContentFrameworkSystemException: Unexpected error occurred when attempting to check in content item..,ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/contentFwkSvcA-phx/servers/m96contentFwkSvcA/logs/server.log,,PROCESS_GROUP_INSTANCE-71BBB5E1546AE39E,,,,,,,,,,,PROCESS_GROUP-D0ED8A26FD4ABB97,"Java, Oracle WebLogic",WebLogic contentFwkSvcA-phx contentFwkSvcACluster PHX_PROD_wls90,PROCESS_GROUP_INSTANCE-71BBB5E1546AE39E,PHX_PROD_wls90,tlpaweb-96.edj.ad.edwardjones.com PHX_PROD_wls90,HOST-D3EBD2776972B227,,
1/26/2023 10:02,"####<Jan 26, 2023 10:01:11 AM CST> <Warning> <EJB> <tlpaweb-96.edj.ad.edwardjones.com> <m96contentFwkSvcA> <[ACTIVE] ExecuteThread: '50' for queue: 'weblogic.kernel.Default (self-tuning)'> <00000jfwcheck> <BEA1-10E5AE82A7E01AA29F83> <1e155d6c-8ff8-483f-9e97-c9b9945ffce0-00022e8c> <1674748871601> <[severity-value: 16] [rid: 0:25] [partition-id: 0] [partition-name: DOMAIN] > <BEA-010065> <MessageDrivenBean threw an Exception in onMessage(). The exception is:
 com.edwardjones.framework.content.exception.ContentFrameworkSystemException: Exception with unsupported cause(s) caught and logged on tlpaweb-96.edj.ad.edwardjones.com/172.23.161.42.",WARN,LOG,WARN,,,,,,,,/opt/bea/domains/contentFwkSvcA-phx/servers/m96contentFwkSvcA/logs/server.log,,PROCESS_GROUP_INSTANCE-71BBB5E1546AE39E,,,,,,,,,,,PROCESS_GROUP-D0ED8A26FD4ABB97,"Java, Oracle WebLogic",WebLogic contentFwkSvcA-phx contentFwkSvcACluster PHX_PROD_wls90,PROCESS_GROUP_INSTANCE-71BBB5E1546AE39E,PHX_PROD_wls90,tlpaweb-96.edj.ad.edwardjones.com PHX_PROD_wls90,HOST-D3EBD2776972B227,,
1/26/2023 10:02,Readiness probe failed: Get http://172.31.29.109:8080/actuator/health: dial tcp 172.31.29.109:8080: connect: connection refused,WARN,K8S,WARN,prt-portfolio,CLOUD_APPLICATION_NAMESPACE-BFB679299B0F8ED5,CLOUD_APPLICATION_INSTANCE-BCDFDBECEEDA4B3B,Unhealthy,TRUE,d7baa51b-4de9-42b9-8cf1-c063a254d955,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-BCDFDBECEEDA4B3B,dcos-prod-phx-general,pin-portfoliorest-svc,pin-portfoliorest-svc-c8fbdf66b-j8l7x,pin-portfoliorest-svc-c8fbdf66b-j8l7x,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-B6B4D0CB73B18E20,Pod,KUBERNETES_NODE-78BEF1A456B9A737,kube-node-23-kubelet.dcos-prod-phx-general.mesos,4221B7F8-CD78-44A7-4C39-41DDBD57471B,,,,,,,,,
1/26/2023 10:02,Readiness probe failed: Get http://172.31.29.109:8080/actuator/health: dial tcp 172.31.29.109:8080: connect: connection refused,WARN,K8S,WARN,prt-portfolio,CLOUD_APPLICATION_NAMESPACE-BFB679299B0F8ED5,CLOUD_APPLICATION_INSTANCE-BCDFDBECEEDA4B3B,Unhealthy,TRUE,d7baa51b-4de9-42b9-8cf1-c063a254d955,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-BCDFDBECEEDA4B3B,dcos-prod-phx-general,pin-portfoliorest-svc,pin-portfoliorest-svc-c8fbdf66b-j8l7x,pin-portfoliorest-svc-c8fbdf66b-j8l7x,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-B6B4D0CB73B18E20,Pod,KUBERNETES_NODE-78BEF1A456B9A737,kube-node-23-kubelet.dcos-prod-phx-general.mesos,4221B7F8-CD78-44A7-4C39-41DDBD57471B,,,,,,,,,
1/26/2023 10:01,Back-off restarting failed container,WARN,K8S,WARN,iaa-gtwy,CLOUD_APPLICATION_NAMESPACE-CADF8A2B03C6E262,CLOUD_APPLICATION_INSTANCE-7F75D72161914494,BackOff,TRUE,331acdcf-22a2-4d78-8a8d-57c31d14d39f,Deployment,dcos-prod-phx-dcx,BackOff,CLOUD_APPLICATION_INSTANCE-7F75D72161914494,dcos-prod-phx-dcx,iaa-api-gateway,iaa-api-gateway-6986f8d5d-qbfbz,iaa-api-gateway-6986f8d5d-qbfbz,KUBERNETES_CLUSTER-4D6005F0F8680CD3,CLOUD_APPLICATION-778F66E10724A4DB,Pod,,,,,,,,,,,,
1/26/2023 10:01,Readiness probe failed: Get http://172.31.25.155:8080/actuator/health: dial tcp 172.31.25.155:8080: connect: connection refused,WARN,K8S,WARN,prt-portfolio,CLOUD_APPLICATION_NAMESPACE-BFB679299B0F8ED5,CLOUD_APPLICATION_INSTANCE-2C321BAF4C740C0B,Unhealthy,TRUE,e6a03275-785e-421a-9804-f18af7f6b4e3,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-2C321BAF4C740C0B,dcos-prod-phx-general,pin-portfoliorest-svc,pin-portfoliorest-svc-c8fbdf66b-7dqgp,pin-portfoliorest-svc-c8fbdf66b-7dqgp,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-B6B4D0CB73B18E20,Pod,KUBERNETES_NODE-4950D4D4A669433B,kube-node-52-kubelet.dcos-prod-phx-general.mesos,4221FE64-D1C1-5D1B-0C9C-DB10E16EA302,,,,,,,,,
1/26/2023 10:01,"Error creating: pods ""aar-gateway-api-99765f9cf-cm5mh"" is forbidden: maximum memory usage per Container is 1024M, but limit is 2G",WARN,K8S,WARN,production,CLOUD_APPLICATION_NAMESPACE-9453D834C637309A,,FailedCreate,TRUE,,Deployment,dcos-prod-phx-general,FailedCreate,CLOUD_APPLICATION-F5683B41F6D5D10E,dcos-prod-phx-general,aar-gateway-api,,aar-gateway-api-99765f9cf,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-F5683B41F6D5D10E,ReplicaSet,,,,,,,,,,,aar-gateway-api-99765f9cf,27784bfa-1886-414c-b02e-e7e97072d945
1/26/2023 10:01,Back-off restarting failed container,WARN,K8S,WARN,iaa-gtwy,CLOUD_APPLICATION_NAMESPACE-CADF8A2B03C6E262,CLOUD_APPLICATION_INSTANCE-8F46042432311FD3,BackOff,TRUE,b00c0641-2306-4ad8-ae36-9ee1887e7eb8,Deployment,dcos-prod-phx-dcx,BackOff,CLOUD_APPLICATION_INSTANCE-8F46042432311FD3,dcos-prod-phx-dcx,iaa-api-gateway,iaa-api-gateway-6986f8d5d-p2lzq,iaa-api-gateway-6986f8d5d-p2lzq,KUBERNETES_CLUSTER-4D6005F0F8680CD3,CLOUD_APPLICATION-778F66E10724A4DB,Pod,KUBERNETES_NODE-35F0A83F43423BAA,kube-node-38-kubelet.dcos-prod-phx-dcx.mesos,4221E7C1-0DB3-ADF3-B3F8-C7033BB2574B,,,,,,,,,
1/26/2023 10:01,Readiness probe failed: Get http://172.31.25.155:8080/actuator/health: dial tcp 172.31.25.155:8080: connect: connection refused,WARN,K8S,WARN,prt-portfolio,CLOUD_APPLICATION_NAMESPACE-BFB679299B0F8ED5,CLOUD_APPLICATION_INSTANCE-2C321BAF4C740C0B,Unhealthy,TRUE,e6a03275-785e-421a-9804-f18af7f6b4e3,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-2C321BAF4C740C0B,dcos-prod-phx-general,pin-portfoliorest-svc,pin-portfoliorest-svc-c8fbdf66b-7dqgp,pin-portfoliorest-svc-c8fbdf66b-7dqgp,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-B6B4D0CB73B18E20,Pod,KUBERNETES_NODE-4950D4D4A669433B,kube-node-52-kubelet.dcos-prod-phx-general.mesos,4221FE64-D1C1-5D1B-0C9C-DB10E16EA302,,,,,,,,,
1/26/2023 10:01,Readiness probe failed: Get http://172.31.25.155:8080/actuator/health: dial tcp 172.31.25.155:8080: connect: connection refused,WARN,K8S,WARN,prt-portfolio,CLOUD_APPLICATION_NAMESPACE-BFB679299B0F8ED5,CLOUD_APPLICATION_INSTANCE-2C321BAF4C740C0B,Unhealthy,TRUE,e6a03275-785e-421a-9804-f18af7f6b4e3,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-2C321BAF4C740C0B,dcos-prod-phx-general,pin-portfoliorest-svc,pin-portfoliorest-svc-c8fbdf66b-7dqgp,pin-portfoliorest-svc-c8fbdf66b-7dqgp,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-B6B4D0CB73B18E20,Pod,KUBERNETES_NODE-4950D4D4A669433B,kube-node-52-kubelet.dcos-prod-phx-general.mesos,4221FE64-D1C1-5D1B-0C9C-DB10E16EA302,,,,,,,,,
1/26/2023 10:01,"####<Jan 26, 2023 9:59:58 AM CST> <Error> <Cluster> <nlpaweb-86.edj.ad.edwardjones.com> <m86accountWeb2> <[ACTIVE] ExecuteThread: '85' for queue: 'weblogic.kernel.Default (self-tuning)'> <0185380> <> <49c92bdd-78ca-4e28-9dd4-3e502ff1ca97-00000320> <1674748798775> <[severity-value: 8] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-003144> <All session objects should be serializable to replicate. Check the objects in the session. Failed to replicate a non-serializable object in context /GNACustAcct30-web.",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/accountWeb2-stl/servers/m86accountWeb2/logs/server.log,,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,,,,,,,,,,,PROCESS_GROUP-BD921A995D0CBBE0,"Java, Oracle WebLogic",WebLogic accountWeb2-stl accountWeb2Cluster STL_PROD_wls80,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,STL_PROD_wls80,nlpaweb-86.edj.ad.edwardjones.com STL_PROD_wls80,HOST-F83B5D46491E38F7,,
1/26/2023 10:01,"####<Jan 26, 2023 9:59:49 AM CST> <Error> <Cluster> <nlpaweb-86.edj.ad.edwardjones.com> <m86accountWeb2> <[ACTIVE] ExecuteThread: '85' for queue: 'weblogic.kernel.Default (self-tuning)'> <0185380> <> <49c92bdd-78ca-4e28-9dd4-3e502ff1ca97-0000031e> <1674748789737> <[severity-value: 8] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-003144> <All session objects should be serializable to replicate. Check the objects in the session. Failed to replicate a non-serializable object in context /GNACustAcct30-web.",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/accountWeb2-stl/servers/m86accountWeb2/logs/server.log,,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,,,,,,,,,,,PROCESS_GROUP-BD921A995D0CBBE0,"Java, Oracle WebLogic",WebLogic accountWeb2-stl accountWeb2Cluster STL_PROD_wls80,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,STL_PROD_wls80,nlpaweb-86.edj.ad.edwardjones.com STL_PROD_wls80,HOST-F83B5D46491E38F7,,
1/26/2023 10:01,"####<Jan 26, 2023 9:59:37 AM CST> <Error> <Cluster> <nlpaweb-86.edj.ad.edwardjones.com> <m86accountWeb2> <[ACTIVE] ExecuteThread: '85' for queue: 'weblogic.kernel.Default (self-tuning)'> <0185380> <> <49c92bdd-78ca-4e28-9dd4-3e502ff1ca97-0000031d> <1674748777785> <[severity-value: 8] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-003144> <All session objects should be serializable to replicate. Check the objects in the session. Failed to replicate a non-serializable object in context /GNACustAcct30-web.",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/accountWeb2-stl/servers/m86accountWeb2/logs/server.log,,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,,,,,,,,,,,PROCESS_GROUP-BD921A995D0CBBE0,"Java, Oracle WebLogic",WebLogic accountWeb2-stl accountWeb2Cluster STL_PROD_wls80,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,STL_PROD_wls80,nlpaweb-86.edj.ad.edwardjones.com STL_PROD_wls80,HOST-F83B5D46491E38F7,,
1/26/2023 10:01,Readiness probe failed: Get http://172.31.25.155:8080/actuator/health: dial tcp 172.31.25.155:8080: connect: connection refused,WARN,K8S,WARN,prt-portfolio,CLOUD_APPLICATION_NAMESPACE-BFB679299B0F8ED5,CLOUD_APPLICATION_INSTANCE-2C321BAF4C740C0B,Unhealthy,TRUE,e6a03275-785e-421a-9804-f18af7f6b4e3,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-2C321BAF4C740C0B,dcos-prod-phx-general,pin-portfoliorest-svc,pin-portfoliorest-svc-c8fbdf66b-7dqgp,pin-portfoliorest-svc-c8fbdf66b-7dqgp,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-B6B4D0CB73B18E20,Pod,KUBERNETES_NODE-4950D4D4A669433B,kube-node-52-kubelet.dcos-prod-phx-general.mesos,4221FE64-D1C1-5D1B-0C9C-DB10E16EA302,,,,,,,,,
1/26/2023 10:01,"####<Jan 26, 2023 9:59:52 AM CST> <Warning> <JTA> <nlpaweb-46.edj.ad.edwardjones.com> <m46applicationSvcA> <[ACTIVE] ExecuteThread: '151' for queue: 'weblogic.kernel.Default (self-tuning)'> <<anonymous>> <> <a7381ef4-c4ae-4ab5-83d3-b0bd3b532cdd-00000284> <1674748792273> <[severity-value: 16] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-110401> <Ignoring error in afterCompletion. Object=weblogic.jdbc.wrapper.JTSConnection_weblogic_jdbc_rmi_internal_ConnectionImpl_weblogic_jdbc_wrapper_JTSConnection_com_ibm_db2_jcc_t4_b_12214_WLStub@b6c44, Exception=weblogic.rmi.extensions.RemoteRuntimeException: Unexpected Exception",WARN,LOG,WARN,,,,,,,,/opt/bea/domains/applicationSvcA-stl/servers/m46applicationSvcA/logs/server.log,,PROCESS_GROUP_INSTANCE-5D80481EB610F890,,,,,,,,,,,PROCESS_GROUP-93FF269A1B34D8F8,"Java, Oracle WebLogic",WebLogic applicationSvcA-stl applicationSvcACluster STL_PROD_wls40,PROCESS_GROUP_INSTANCE-5D80481EB610F890,STL_PROD_wls40,nlpaweb-46.edj.ad.edwardjones.com STL_PROD_wls40,HOST-03DEA974684D69A9,,
1/26/2023 10:01,Readiness probe failed: Get http://172.31.25.155:8080/actuator/health: dial tcp 172.31.25.155:8080: connect: connection refused,WARN,K8S,WARN,prt-portfolio,CLOUD_APPLICATION_NAMESPACE-BFB679299B0F8ED5,CLOUD_APPLICATION_INSTANCE-2C321BAF4C740C0B,Unhealthy,TRUE,e6a03275-785e-421a-9804-f18af7f6b4e3,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-2C321BAF4C740C0B,dcos-prod-phx-general,pin-portfoliorest-svc,pin-portfoliorest-svc-c8fbdf66b-7dqgp,pin-portfoliorest-svc-c8fbdf66b-7dqgp,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-B6B4D0CB73B18E20,Pod,KUBERNETES_NODE-4950D4D4A669433B,kube-node-52-kubelet.dcos-prod-phx-general.mesos,4221FE64-D1C1-5D1B-0C9C-DB10E16EA302,,,,,,,,,
1/26/2023 10:01,Readiness probe failed: Get http://172.31.50.235:8080/actuator/health: dial tcp 172.31.50.235:8080: connect: connection refused,WARN,K8S,WARN,prt-portfolio,CLOUD_APPLICATION_NAMESPACE-BFB679299B0F8ED5,CLOUD_APPLICATION_INSTANCE-14AF2A655FE9FEFB,Unhealthy,TRUE,e86578d9-5ff3-4265-942c-fb2de0ffaa13,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-14AF2A655FE9FEFB,dcos-prod-phx-general,pin-portfoliorest-svc,pin-portfoliorest-svc-c8fbdf66b-98txh,pin-portfoliorest-svc-c8fbdf66b-98txh,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-B6B4D0CB73B18E20,Pod,,,,,,,,,,,,
1/26/2023 10:01,Back-off restarting failed container,WARN,K8S,WARN,iaa-gtwy,CLOUD_APPLICATION_NAMESPACE-CADF8A2B03C6E262,CLOUD_APPLICATION_INSTANCE-AEDB5E8F3F20D1AD,BackOff,TRUE,5a889895-54c1-445b-bb85-dd1de773baf6,Deployment,dcos-prod-phx-dcx,BackOff,CLOUD_APPLICATION_INSTANCE-AEDB5E8F3F20D1AD,dcos-prod-phx-dcx,iaa-api-gateway,iaa-api-gateway-6986f8d5d-swfgk,iaa-api-gateway-6986f8d5d-swfgk,KUBERNETES_CLUSTER-4D6005F0F8680CD3,CLOUD_APPLICATION-778F66E10724A4DB,Pod,KUBERNETES_NODE-19531373D6F3F618,kube-node-9-kubelet.dcos-prod-phx-dcx.mesos,422133E4-B533-D109-3306-6C4ADABC41A6,,,,,,,,,
1/26/2023 10:00,Readiness probe failed: Get http://172.31.50.235:8080/actuator/health: dial tcp 172.31.50.235:8080: connect: connection refused,WARN,K8S,WARN,prt-portfolio,CLOUD_APPLICATION_NAMESPACE-BFB679299B0F8ED5,CLOUD_APPLICATION_INSTANCE-14AF2A655FE9FEFB,Unhealthy,TRUE,e86578d9-5ff3-4265-942c-fb2de0ffaa13,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-14AF2A655FE9FEFB,dcos-prod-phx-general,pin-portfoliorest-svc,pin-portfoliorest-svc-c8fbdf66b-98txh,pin-portfoliorest-svc-c8fbdf66b-98txh,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-B6B4D0CB73B18E20,Pod,,,,,,,,,,,,
1/26/2023 10:00,"####<Jan 26, 2023 9:59:18 AM CST> <Error> <Security> <tlpjwebb-3.edj.ad.edwardjones.com> <m3accountAccessWebB> <[ACTIVE] ExecuteThread: '150' for queue: 'weblogic.kernel.Default (self-tuning)'> <<WLS Kernel>> <> <607c39bc-b112-43e4-aa16-4398a1a06290-00007491> <1674748758401> <[severity-value: 8] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-090058> <A Security Provider Exception occurred in a non-default AuditProvider com.bea.common.security.internal.legacy.helper.AuditChannelConfigHelper_AccountAccessRealm_AAAuditor> ",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/accountAccessWebB-phx/servers/m3accountAccessWebB/logs/server.log,,PROCESS_GROUP_INSTANCE-B91A90597409B6AA,,,,,,,,,,,PROCESS_GROUP-022E0D69D45236CD,"Java, Oracle WebLogic",WebLogic accountAccessWebB-phx accountAccessWebBCluster PHX_PROD_wlsjwebb,PROCESS_GROUP_INSTANCE-B91A90597409B6AA,PHX_PROD_wlsjwebb,tlpjwebb-3.edj.ad.edwardjones.com PHX_PROD_wlsjwebb,HOST-87E8997987AD1423,,
1/26/2023 10:00,Readiness probe failed: Get http://172.31.18.98:8080/actuator/health: dial tcp 172.31.18.98:8080: connect: connection refused,WARN,K8S,WARN,prt-portfolio,CLOUD_APPLICATION_NAMESPACE-BFB679299B0F8ED5,CLOUD_APPLICATION_INSTANCE-D24FC4EDC469645D,Unhealthy,TRUE,bdd86355-4a63-41c1-8d2f-8ea2e84879e8,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-D24FC4EDC469645D,dcos-prod-phx-general,pin-portfoliorest-svc,pin-portfoliorest-svc-c8fbdf66b-tdw4s,pin-portfoliorest-svc-c8fbdf66b-tdw4s,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-B6B4D0CB73B18E20,Pod,KUBERNETES_NODE-1F2A6EB3B985417A,kube-node-51-kubelet.dcos-prod-phx-general.mesos,42211F2E-DB6E-15CB-84D2-9E366481FF2D,,,,,,,,,
1/26/2023 10:00,Readiness probe failed: Get http://172.31.44.159:8080/actuator/health/readiness: net/http: request canceled (Client.Timeout exceeded while awaiting headers),WARN,K8S,WARN,production,CLOUD_APPLICATION_NAMESPACE-9453D834C637309A,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,Unhealthy,TRUE,150433f3-a36a-438d-9f21-5b3e9173c42a,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,dcos-prod-phx-general,uxd-logging-rest-api,uxd-logging-rest-api-74f4cf969-fsdw9,uxd-logging-rest-api-74f4cf969-fsdw9,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-FFB14D48CFCA9E31,Pod,,,,,,,,,,,,
1/26/2023 10:00,"####<Jan 26, 2023 9:59:04 AM CST> <Error> <Cluster> <nlpaweb-86.edj.ad.edwardjones.com> <m86accountWeb2> <[ACTIVE] ExecuteThread: '181' for queue: 'weblogic.kernel.Default (self-tuning)'> <0180000> <> <49c92bdd-78ca-4e28-9dd4-3e502ff1ca97-0000031b> <1674748744082> <[severity-value: 8] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-003144> <All session objects should be serializable to replicate. Check the objects in the session. Failed to replicate a non-serializable object in context /GNACustAcct30-web.",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/accountWeb2-stl/servers/m86accountWeb2/logs/server.log,,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,,,,,,,,,,,PROCESS_GROUP-BD921A995D0CBBE0,"Java, Oracle WebLogic",WebLogic accountWeb2-stl accountWeb2Cluster STL_PROD_wls80,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,STL_PROD_wls80,nlpaweb-86.edj.ad.edwardjones.com STL_PROD_wls80,HOST-F83B5D46491E38F7,,
